id,member,score_no,score_yes,pred
13365,ce_e5,0.00043418,0.99956578,Yes
13366,ce_e5,0.09953740,0.90046263,Yes
13367,ce_e5,0.00121312,0.99878687,Yes
13368,ce_e5,0.00003755,0.99996245,Yes
13369,ce_e5,0.00014249,0.99985754,Yes
13370,ce_e5,0.00003455,0.99996543,Yes
13371,ce_e5,0.00012656,0.99987340,Yes
13372,ce_e5,0.99463069,0.00536932,No
13373,ce_e5,0.99636358,0.00363643,No
13374,ce_e5,0.00012447,0.99987555,Yes
13375,ce_e5,0.00005125,0.99994874,Yes
13376,ce_e5,0.00723018,0.99276978,Yes
13377,ce_e5,0.00836157,0.99163848,Yes
13378,ce_e5,0.00013362,0.99986637,Yes
13379,ce_e5,0.00046444,0.99953556,Yes
13380,ce_e5,0.00011620,0.99988377,Yes
13381,ce_e5,0.00018481,0.99981517,Yes
13382,ce_e5,0.00031824,0.99968183,Yes
13383,ce_e5,0.00002710,0.99997294,Yes
13384,ce_e5,0.00007185,0.99992812,Yes
13385,ce_e5,0.06120642,0.93879360,Yes
13386,ce_e5,0.00012291,0.99987710,Yes
13387,ce_e5,0.00005955,0.99994040,Yes
13388,ce_e5,0.09424987,0.90575016,Yes
13389,ce_e5,0.00006593,0.99993408,Yes
13390,ce_e5,0.61314166,0.38685834,No
13391,ce_e5,0.02157835,0.97842169,Yes
13392,ce_e5,0.00225689,0.99774313,Yes
13393,ce_e5,0.96291631,0.03708372,No
13394,ce_e5,0.00016346,0.99983656,Yes
13395,ce_e5,0.91880161,0.08119844,No
13396,ce_e5,0.00018936,0.99981064,Yes
13397,ce_e5,0.00003915,0.99996090,Yes
13398,ce_e5,0.00007345,0.99992657,Yes
13399,ce_e5,0.00066199,0.99933797,Yes
13400,ce_e5,0.00005250,0.99994755,Yes
13401,ce_e5,0.90090698,0.09909301,No
13402,ce_e5,0.99979705,0.00020300,No
13403,ce_e5,0.00003818,0.99996185,Yes
13404,ce_e5,0.01115135,0.98884869,Yes
13405,ce_e5,0.00020680,0.99979323,Yes
13406,ce_e5,0.00005862,0.99994135,Yes
13407,ce_e5,0.54133552,0.45866451,No
13408,ce_e5,0.00005705,0.99994290,Yes
13409,ce_e5,0.98507047,0.01492949,No
13410,ce_e5,0.00004902,0.99995100,Yes
13411,ce_e5,0.99984431,0.00015565,No
13412,ce_e5,0.00006866,0.99993134,Yes
13413,ce_e5,0.00005958,0.99994040,Yes
13414,ce_e5,0.00013329,0.99986672,Yes
13415,ce_e5,0.46205223,0.53794777,Yes
13416,ce_e5,0.00002926,0.99997079,Yes
13417,ce_e5,0.00062407,0.99937600,Yes
13418,ce_e5,0.00009788,0.99990213,Yes
13419,ce_e5,0.99794656,0.00205343,No
13420,ce_e5,0.00004290,0.99995708,Yes
13421,ce_e5,0.00032445,0.99967551,Yes
13422,ce_e5,0.00006004,0.99993992,Yes
13423,ce_e5,0.00006851,0.99993145,Yes
13424,ce_e5,0.00005337,0.99994659,Yes
13425,ce_e5,0.00003065,0.99996936,Yes
13426,ce_e5,0.01634851,0.98365146,Yes
13427,ce_e5,0.00021371,0.99978632,Yes
13428,ce_e5,0.00005629,0.99994373,Yes
13429,ce_e5,0.73604107,0.26395893,No
13430,ce_e5,0.81283230,0.18716767,No
13431,ce_e5,0.00002942,0.99997056,Yes
13432,ce_e5,0.00008618,0.99991381,Yes
13433,ce_e5,0.00002412,0.99997592,Yes
13434,ce_e5,0.00005846,0.99994159,Yes
13435,ce_e5,0.00101967,0.99898034,Yes
13436,ce_e5,0.98793411,0.01206583,No
13437,ce_e5,0.31741455,0.68258548,Yes
13438,ce_e5,0.00012578,0.99987423,Yes
13439,ce_e5,0.00109663,0.99890339,Yes
13440,ce_e5,0.26410046,0.73589957,Yes
13441,ce_e5,0.16009931,0.83990067,Yes
13442,ce_e5,0.99956208,0.00043793,No
13443,ce_e5,0.00005032,0.99994969,Yes
13444,ce_e5,0.00383053,0.99616951,Yes
13445,ce_e5,0.00022650,0.99977356,Yes
13446,ce_e5,0.05497409,0.94502598,Yes
13447,ce_e5,0.00012849,0.99987149,Yes
13448,ce_e5,0.00089591,0.99910408,Yes
13449,ce_e5,0.99990284,0.00009720,No
13450,ce_e5,0.00002325,0.99997675,Yes
13451,ce_e5,0.00005810,0.99994195,Yes
13452,ce_e5,0.00007784,0.99992216,Yes
13453,ce_e5,0.27658141,0.72341859,Yes
13454,ce_e5,0.00007444,0.99992549,Yes
13455,ce_e5,0.95339978,0.04660028,No
13456,ce_e5,0.97511327,0.02488668,No
13457,ce_e5,0.00002485,0.99997520,Yes
13458,ce_e5,0.00013506,0.99986494,Yes
13459,ce_e5,0.00005510,0.99994493,Yes
13460,ce_e5,0.99999225,0.00000780,No
13461,ce_e5,0.99821234,0.00178773,No
13462,ce_e5,0.07926713,0.92073280,Yes
13463,ce_e5,0.00020293,0.99979705,Yes
13464,ce_e5,0.00001850,0.99998152,Yes
13465,ce_e5,0.99991918,0.00008081,No
13466,ce_e5,0.00002954,0.99997044,Yes
13467,ce_e5,0.00009439,0.99990559,Yes
13468,ce_e5,0.00005953,0.99994051,Yes
13469,ce_e5,0.00003205,0.99996793,Yes
13470,ce_e5,0.00007955,0.99992049,Yes
13471,ce_e5,0.00019162,0.99980837,Yes
13472,ce_e5,0.00049936,0.99950063,Yes
13473,ce_e5,0.00019998,0.99980003,Yes
13474,ce_e5,0.17811921,0.82188082,Yes
13475,ce_e5,0.91068906,0.08931091,No
13476,ce_e5,0.00002077,0.99997926,Yes
13477,ce_e5,0.00003091,0.99996912,Yes
13478,ce_e5,0.00004275,0.99995720,Yes
13479,ce_e5,0.01931443,0.98068559,Yes
13480,ce_e5,0.99983037,0.00016959,No
13481,ce_e5,0.00586173,0.99413824,Yes
13482,ce_e5,0.00002449,0.99997556,Yes
13483,ce_e5,0.83818775,0.16181232,No
13484,ce_e5,0.00001810,0.99998188,Yes
13485,ce_e5,0.00005096,0.99994910,Yes
13486,ce_e5,0.81123596,0.18876405,No
13487,ce_e5,0.00002587,0.99997413,Yes
13488,ce_e5,0.00019452,0.99980551,Yes
13489,ce_e5,0.00012425,0.99987578,Yes
13490,ce_e5,0.99995744,0.00004255,No
13491,ce_e5,0.99606919,0.00393079,No
13492,ce_e5,0.00094560,0.99905437,Yes
13493,ce_e5,0.00006396,0.99993598,Yes
13494,ce_e5,0.00385555,0.99614441,Yes
13495,ce_e5,0.00007249,0.99992752,Yes
13496,ce_e5,0.00038826,0.99961179,Yes
13497,ce_e5,0.00004505,0.99995494,Yes
13498,ce_e5,0.00002378,0.99997628,Yes
13499,ce_e5,0.00018689,0.99981314,Yes
13500,ce_e5,0.99113220,0.00886773,No
13501,ce_e5,0.06853332,0.93146664,Yes
13502,ce_e5,0.99997497,0.00002500,No
13503,ce_e5,0.00011092,0.99988902,Yes
13504,ce_e5,0.00011994,0.99988008,Yes
13505,ce_e5,0.00004489,0.99995506,Yes
13506,ce_e5,0.00004254,0.99995744,Yes
13507,ce_e5,0.00001475,0.99998522,Yes
13508,ce_e5,0.00012404,0.99987590,Yes
13509,ce_e5,0.00005608,0.99994397,Yes
13510,ce_e5,0.00012920,0.99987078,Yes
13511,ce_e5,0.00011842,0.99988151,Yes
13512,ce_e5,0.00073681,0.99926323,Yes
13513,ce_e5,0.00007900,0.99992096,Yes
13514,ce_e5,0.00001840,0.99998164,Yes
13515,ce_e5,0.00003025,0.99996972,Yes
13516,ce_e5,0.00080058,0.99919945,Yes
13517,ce_e5,0.00002992,0.99997008,Yes
13518,ce_e5,0.00041502,0.99958497,Yes
13519,ce_e5,0.03329261,0.96670735,Yes
13520,ce_e5,0.00138801,0.99861193,Yes
13521,ce_e5,0.99998736,0.00001264,No
13522,ce_e5,0.08087542,0.91912454,Yes
13523,ce_e5,0.00004364,0.99995637,Yes
13524,ce_e5,0.00007006,0.99992990,Yes
13525,ce_e5,0.00019815,0.99980181,Yes
13526,ce_e5,0.99971002,0.00028995,No
13527,ce_e5,0.39693180,0.60306823,Yes
13528,ce_e5,0.00003996,0.99996006,Yes
13529,ce_e5,0.00151429,0.99848574,Yes
13530,ce_e5,0.01078917,0.98921084,Yes
13531,ce_e5,0.00002850,0.99997151,Yes
13532,ce_e5,0.00007858,0.99992144,Yes
13533,ce_e5,0.00060601,0.99939394,Yes
13534,ce_e5,0.00015189,0.99984813,Yes
13535,ce_e5,0.99997067,0.00002934,No
13536,ce_e5,0.38093314,0.61906683,Yes
13537,ce_e5,0.99999714,0.00000286,No
13538,ce_e5,0.00003117,0.99996889,Yes
13539,ce_e5,0.99978262,0.00021742,No
13540,ce_e5,0.99979097,0.00020900,No
13541,ce_e5,0.00020890,0.99979109,Yes
13542,ce_e5,0.00003550,0.99996448,Yes
13543,ce_e5,0.00009406,0.99990594,Yes
13544,ce_e5,0.23319577,0.76680422,Yes
13545,ce_e5,0.00009063,0.99990940,Yes
13546,ce_e5,0.00005647,0.99994349,Yes
13547,ce_e5,0.00053311,0.99946696,Yes
13548,ce_e5,0.00593397,0.99406600,Yes
13549,ce_e5,0.99877626,0.00122379,No
13550,ce_e5,0.00020696,0.99979311,Yes
13551,ce_e5,0.00010393,0.99989605,Yes
13552,ce_e5,0.00007395,0.99992609,Yes
13553,ce_e5,0.00759438,0.99240559,Yes
13554,ce_e5,0.00004626,0.99995375,Yes
13555,ce_e5,0.00013264,0.99986732,Yes
13556,ce_e5,0.00031035,0.99968970,Yes
13557,ce_e5,0.00050558,0.99949443,Yes
13558,ce_e5,0.00059474,0.99940526,Yes
13559,ce_e5,0.00005341,0.99994659,Yes
13560,ce_e5,0.00192721,0.99807274,Yes
13561,ce_e5,0.00525110,0.99474889,Yes
13562,ce_e5,0.00002093,0.99997902,Yes
13563,ce_e5,0.00085956,0.99914038,Yes
13564,ce_e5,0.00020044,0.99979955,Yes
13565,ce_e5,0.00065628,0.99934369,Yes
13566,ce_e5,0.04321837,0.95678163,Yes
13567,ce_e5,0.00005801,0.99994195,Yes
13568,ce_e5,0.00002536,0.99997461,Yes
13569,ce_e5,0.00062408,0.99937600,Yes
13570,ce_e5,0.00010527,0.99989474,Yes
13571,ce_e5,0.00503980,0.99496019,Yes
13572,ce_e5,0.00005012,0.99994993,Yes
13573,ce_e5,0.00045205,0.99954790,Yes
13574,ce_e5,0.00024094,0.99975902,Yes
13575,ce_e5,0.00023754,0.99976248,Yes
13576,ce_e5,0.00059135,0.99940860,Yes
13577,ce_e5,0.00499088,0.99500906,Yes
13578,ce_e5,0.00239798,0.99760205,Yes
13579,ce_e5,0.13377708,0.86622286,Yes
13580,ce_e5,0.00010976,0.99989021,Yes
13581,ce_e5,0.00007216,0.99992788,Yes
13582,ce_e5,0.83993095,0.16006908,No
13583,ce_e5,0.99923265,0.00076734,No
13584,ce_e5,0.00019495,0.99980503,Yes
13585,ce_e5,0.01542911,0.98457092,Yes
13586,ce_e5,0.00081154,0.99918848,Yes
13587,ce_e5,0.00027156,0.99972838,Yes
13588,ce_e5,0.00013530,0.99986470,Yes
13589,ce_e5,0.00004733,0.99995267,Yes
13590,ce_e5,0.00005025,0.99994969,Yes
13591,ce_e5,0.00055647,0.99944347,Yes
13592,ce_e5,0.00033446,0.99966550,Yes
13593,ce_e5,0.00089320,0.99910682,Yes
13594,ce_e5,0.00003481,0.99996519,Yes
13595,ce_e5,0.00082412,0.99917585,Yes
13596,ce_e5,0.00065196,0.99934798,Yes
13597,ce_e5,0.00006563,0.99993432,Yes
13598,ce_e5,0.00004321,0.99995685,Yes
13599,ce_e5,0.00035020,0.99964976,Yes
13600,ce_e5,0.00006052,0.99993944,Yes
13601,ce_e5,0.00003461,0.99996543,Yes
13602,ce_e5,0.00008827,0.99991167,Yes
13603,ce_e5,0.00003912,0.99996090,Yes
13604,ce_e5,0.00114182,0.99885821,Yes
13605,ce_e5,0.00005144,0.99994850,Yes
13606,ce_e5,0.00014395,0.99985600,Yes
13607,ce_e5,0.00013340,0.99986660,Yes
13608,ce_e5,0.00297185,0.99702817,Yes
13609,ce_e5,0.00002288,0.99997711,Yes
13610,ce_e5,0.00008153,0.99991846,Yes
13611,ce_e5,0.00010861,0.99989140,Yes
13612,ce_e5,0.00043353,0.99956650,Yes
13613,ce_e5,0.00015232,0.99984765,Yes
13614,ce_e5,0.00012096,0.99987900,Yes
13615,ce_e5,0.00012562,0.99987435,Yes
13616,ce_e5,0.00005799,0.99994206,Yes
13617,ce_e5,0.00005070,0.99994934,Yes
13618,ce_e5,0.00411788,0.99588215,Yes
13619,ce_e5,0.00016792,0.99983203,Yes
13620,ce_e5,0.00021465,0.99978536,Yes
13621,ce_e5,0.00024565,0.99975437,Yes
13622,ce_e5,0.00439020,0.99560982,Yes
13623,ce_e5,0.00026201,0.99973792,Yes
13624,ce_e5,0.99999297,0.00000700,No
13625,ce_e5,0.99950790,0.00049207,No
13626,ce_e5,0.00541793,0.99458212,Yes
13627,ce_e5,0.99999690,0.00000310,No
13628,ce_e5,0.00028782,0.99971217,Yes
13629,ce_e5,0.00012085,0.99987912,Yes
13630,ce_e5,0.00010186,0.99989808,Yes
13631,ce_e5,0.00012514,0.99987483,Yes
13632,ce_e5,0.00006790,0.99993205,Yes
13633,ce_e5,0.00093172,0.99906832,Yes
13634,ce_e5,0.00018269,0.99981731,Yes
13635,ce_e5,0.00012060,0.99987936,Yes
13636,ce_e5,0.00004083,0.99995911,Yes
13637,ce_e5,0.00082924,0.99917078,Yes
13638,ce_e5,0.00094698,0.99905306,Yes
13639,ce_e5,0.01712538,0.98287463,Yes
13640,ce_e5,0.00083401,0.99916601,Yes
13641,ce_e5,0.00094589,0.99905413,Yes
13642,ce_e5,0.00004632,0.99995363,Yes
13643,ce_e5,0.00033600,0.99966395,Yes
13644,ce_e5,0.00188183,0.99811816,Yes
13645,ce_e5,0.00004938,0.99995065,Yes
13646,ce_e5,0.00002522,0.99997473,Yes
13647,ce_e5,0.00003649,0.99996352,Yes
13648,ce_e5,0.00004105,0.99995899,Yes
13649,ce_e5,0.00006550,0.99993443,Yes
13650,ce_e5,0.00008203,0.99991798,Yes
13651,ce_e5,0.00023337,0.99976665,Yes
13652,ce_e5,0.00011073,0.99988925,Yes
13653,ce_e5,0.00013618,0.99986386,Yes
13654,ce_e5,0.00085895,0.99914098,Yes
13655,ce_e5,0.00017270,0.99982733,Yes
13656,ce_e5,0.00008337,0.99991667,Yes
13657,ce_e5,0.00006748,0.99993253,Yes
13658,ce_e5,0.00002453,0.99997544,Yes
13659,ce_e5,0.00154403,0.99845600,Yes
13660,ce_e5,0.00042977,0.99957019,Yes
13661,ce_e5,0.98378724,0.01621278,No
13662,ce_e5,0.00264112,0.99735886,Yes
13663,ce_e5,0.00010849,0.99989152,Yes
13664,ce_e5,0.00061683,0.99938309,Yes
13665,ce_e5,0.00021843,0.99978155,Yes
13666,ce_e5,0.00005336,0.99994659,Yes
13667,ce_e5,0.00006593,0.99993408,Yes
13668,ce_e5,0.99324107,0.00675889,No
13669,ce_e5,0.00013468,0.99986529,Yes
13670,ce_e5,0.00039847,0.99960154,Yes
13671,ce_e5,0.00001193,0.99998808,Yes
13672,ce_e5,0.00011415,0.99988580,Yes
13673,ce_e5,0.00004818,0.99995184,Yes
13674,ce_e5,0.99994993,0.00005005,No
13675,ce_e5,0.00031589,0.99968410,Yes
13676,ce_e5,0.00007892,0.99992108,Yes
13677,ce_e5,0.99998212,0.00001793,No
13678,ce_e5,0.00103607,0.99896395,Yes
13679,ce_e5,0.04724120,0.95275885,Yes
13680,ce_e5,0.00488626,0.99511379,Yes
13681,ce_e5,0.00012787,0.99987209,Yes
13682,ce_e5,0.00009857,0.99990141,Yes
13683,ce_e5,0.00223104,0.99776900,Yes
13684,ce_e5,0.00010395,0.99989605,Yes
13685,ce_e5,0.00083745,0.99916255,Yes
13686,ce_e5,0.99716359,0.00283639,No
13687,ce_e5,0.00003365,0.99996638,Yes
13688,ce_e5,0.00004061,0.99995935,Yes
13689,ce_e5,0.00056662,0.99943334,Yes
13690,ce_e5,0.00001818,0.99998188,Yes
13691,ce_e5,0.00050748,0.99949253,Yes
13692,ce_e5,0.00003924,0.99996078,Yes
13693,ce_e5,0.00002338,0.99997663,Yes
13694,ce_e5,0.00006056,0.99993944,Yes
13695,ce_e5,0.00115523,0.99884474,Yes
13696,ce_e5,0.00039647,0.99960357,Yes
13697,ce_e5,0.00012316,0.99987686,Yes
13698,ce_e5,0.93425369,0.06574623,No
13699,ce_e5,0.00015885,0.99984109,Yes
13700,ce_e5,0.00059687,0.99940312,Yes
13701,ce_e5,0.00572117,0.99427879,Yes
13702,ce_e5,0.00004768,0.99995232,Yes
13703,ce_e5,0.07592969,0.92407036,Yes
13704,ce_e5,0.00002972,0.99997032,Yes
13705,ce_e5,0.00010508,0.99989486,Yes
13706,ce_e5,0.00003888,0.99996114,Yes
13707,ce_e5,0.00003277,0.99996722,Yes
13708,ce_e5,0.00061499,0.99938500,Yes
13709,ce_e5,0.01733128,0.98266876,Yes
13710,ce_e5,0.99999273,0.00000728,No
13711,ce_e5,0.00007838,0.99992156,Yes
13712,ce_e5,0.00114511,0.99885488,Yes
13713,ce_e5,0.00002066,0.99997938,Yes
13714,ce_e5,0.00042191,0.99957806,Yes
13715,ce_e5,0.00006983,0.99993014,Yes
13716,ce_e5,0.00020702,0.99979299,Yes
13717,ce_e5,0.00553278,0.99446714,Yes
13718,ce_e5,0.00007005,0.99992990,Yes
13719,ce_e5,0.00001692,0.99998307,Yes
13720,ce_e5,0.00009597,0.99990404,Yes
13721,ce_e5,0.00009034,0.99990964,Yes
13722,ce_e5,0.00008208,0.99991786,Yes
13723,ce_e5,0.00005602,0.99994397,Yes
13724,ce_e5,0.00023802,0.99976200,Yes
13725,ce_e5,0.00002776,0.99997222,Yes
13726,ce_e5,0.00002176,0.99997818,Yes
13727,ce_e5,0.06690608,0.93309397,Yes
13728,ce_e5,0.00010849,0.99989152,Yes
13729,ce_e5,0.00003066,0.99996936,Yes
13730,ce_e5,0.99999487,0.00000517,No
13731,ce_e5,0.01958017,0.98041981,Yes
13732,ce_e5,0.00003944,0.99996054,Yes
13733,ce_e5,0.00002854,0.99997151,Yes
13734,ce_e5,0.00006308,0.99993694,Yes
13735,ce_e5,0.00035999,0.99963999,Yes
13736,ce_e5,0.00004443,0.99995553,Yes
13737,ce_e5,0.00002149,0.99997854,Yes
13738,ce_e5,0.00004419,0.99995577,Yes
13739,ce_e5,0.03657891,0.96342111,Yes
13740,ce_e5,0.00338120,0.99661875,Yes
13741,ce_e5,0.00006933,0.99993062,Yes
13742,ce_e5,0.00003446,0.99996555,Yes
13743,ce_e5,0.00098411,0.99901593,Yes
13744,ce_e5,0.00042715,0.99957281,Yes
13745,ce_e5,0.00003972,0.99996030,Yes
13746,ce_e5,0.00004969,0.99995029,Yes
13747,ce_e5,0.99970192,0.00029800,No
13748,ce_e5,0.00010032,0.99989963,Yes
13749,ce_e5,0.00033983,0.99966013,Yes
13750,ce_e5,0.00013485,0.99986517,Yes
13751,ce_e5,0.99992239,0.00007758,No
13752,ce_e5,0.00031525,0.99968481,Yes
13753,ce_e5,0.00006504,0.99993491,Yes
13754,ce_e5,0.00052054,0.99947947,Yes
13755,ce_e5,0.89811230,0.10188769,No
13756,ce_e5,0.00244241,0.99755752,Yes
13757,ce_e5,0.53681123,0.46318877,No
13758,ce_e5,0.99956626,0.00043377,No
13759,ce_e5,0.00009549,0.99990451,Yes
13760,ce_e5,0.00002984,0.99997020,Yes
13761,ce_e5,0.00002137,0.99997866,Yes
13762,ce_e5,0.00001141,0.99998856,Yes
13763,ce_e5,0.00002283,0.99997711,Yes
13764,ce_e5,0.00004863,0.99995136,Yes
13765,ce_e5,0.00002919,0.99997079,Yes
13766,ce_e5,0.99913955,0.00086046,No
13767,ce_e5,0.99958020,0.00041979,No
13768,ce_e5,0.00003323,0.99996674,Yes
13769,ce_e5,0.10377722,0.89622271,Yes
13770,ce_e5,0.00013556,0.99986446,Yes
13771,ce_e5,0.00009594,0.99990404,Yes
13772,ce_e5,0.00012292,0.99987710,Yes
13773,ce_e5,0.87044108,0.12955892,No
13774,ce_e5,0.00022724,0.99977273,Yes
13775,ce_e5,0.00007545,0.99992454,Yes
13776,ce_e5,0.00006506,0.99993491,Yes
13777,ce_e5,0.99980909,0.00019090,No
13778,ce_e5,0.00008990,0.99991012,Yes
13779,ce_e5,0.00003891,0.99996114,Yes
13780,ce_e5,0.00053695,0.99946302,Yes
13781,ce_e5,0.06903031,0.93096966,Yes
13782,ce_e5,0.00001848,0.99998152,Yes
13783,ce_e5,0.00033631,0.99966371,Yes
13784,ce_e5,0.99751484,0.00248521,No
13785,ce_e5,0.00002706,0.99997294,Yes
13786,ce_e5,0.02285599,0.97714394,Yes
13787,ce_e5,0.00119400,0.99880600,Yes
13788,ce_e5,0.00017514,0.99982494,Yes
13789,ce_e5,0.03215287,0.96784717,Yes
13790,ce_e5,0.00002517,0.99997485,Yes
13791,ce_e5,0.98967779,0.01032220,No
13792,ce_e5,0.00015456,0.99984539,Yes
13793,ce_e5,0.00183980,0.99816018,Yes
13794,ce_e5,0.00011047,0.99988949,Yes
13795,ce_e5,0.00003672,0.99996328,Yes
13796,ce_e5,0.00022880,0.99977118,Yes
13797,ce_e5,0.00014129,0.99985874,Yes
13798,ce_e5,0.00005558,0.99994445,Yes
13799,ce_e5,0.00163892,0.99836105,Yes
13800,ce_e5,0.00145407,0.99854600,Yes
13801,ce_e5,0.00009090,0.99990904,Yes
13802,ce_e5,0.00005569,0.99994433,Yes
13803,ce_e5,0.00055728,0.99944276,Yes
13804,ce_e5,0.01122693,0.98877305,Yes
13805,ce_e5,0.99998367,0.00001628,No
13806,ce_e5,0.00096757,0.99903250,Yes
13807,ce_e5,0.00007714,0.99992287,Yes
13808,ce_e5,0.20046161,0.79953837,Yes
13809,ce_e5,0.99995530,0.00004467,No
13810,ce_e5,0.00187610,0.99812394,Yes
13811,ce_e5,0.00140027,0.99859971,Yes
13812,ce_e5,0.94452977,0.05547018,No
13813,ce_e5,0.00033562,0.99966443,Yes
13814,ce_e5,0.00006578,0.99993420,Yes
13815,ce_e5,0.00002138,0.99997866,Yes
13816,ce_e5,0.00004487,0.99995518,Yes
13817,ce_e5,0.00166442,0.99833566,Yes
13818,ce_e5,0.00003104,0.99996901,Yes
13819,ce_e5,0.00009364,0.99990630,Yes
13820,ce_e5,0.00003601,0.99996400,Yes
13821,ce_e5,0.00006116,0.99993885,Yes
13822,ce_e5,0.00006946,0.99993050,Yes
13823,ce_e5,0.99277824,0.00722174,No
13824,ce_e5,0.00035763,0.99964237,Yes
13825,ce_e5,0.00062547,0.99937457,Yes
13826,ce_e5,0.00004149,0.99995852,Yes
13827,ce_e5,0.00255145,0.99744850,Yes
13828,ce_e5,0.00003664,0.99996340,Yes
13829,ce_e5,0.94653398,0.05346599,No
13830,ce_e5,0.00052652,0.99947351,Yes
13831,ce_e5,0.00013068,0.99986935,Yes
13832,ce_e5,0.00134733,0.99865270,Yes
13833,ce_e5,0.00002434,0.99997568,Yes
13834,ce_e5,0.00013431,0.99986565,Yes
13835,ce_e5,0.99869752,0.00130247,No
13836,ce_e5,0.00004260,0.99995744,Yes
13837,ce_e5,0.00341285,0.99658716,Yes
13838,ce_e5,0.00578343,0.99421656,Yes
13839,ce_e5,0.99998105,0.00001890,No
13840,ce_e5,0.00011398,0.99988604,Yes
13841,ce_e5,0.77383929,0.22616076,No
13842,ce_e5,0.00003803,0.99996197,Yes
13843,ce_e5,0.00013102,0.99986899,Yes
13844,ce_e5,0.00003390,0.99996614,Yes
13845,ce_e5,0.99999142,0.00000861,No
13846,ce_e5,0.00035389,0.99964607,Yes
13847,ce_e5,0.02506954,0.97493047,Yes
13848,ce_e5,0.99302858,0.00697143,No
13849,ce_e5,0.00007464,0.99992537,Yes
13850,ce_e5,0.00015828,0.99984169,Yes
13851,ce_e5,0.00022690,0.99977309,Yes
13852,ce_e5,0.00490449,0.99509549,Yes
13853,ce_e5,0.99997199,0.00002803,No
13854,ce_e5,0.99994349,0.00005655,No
13855,ce_e5,0.94331968,0.05668027,No
13856,ce_e5,0.00014687,0.99985313,Yes
13857,ce_e5,0.00146543,0.99853456,Yes
13858,ce_e5,0.00002686,0.99997318,Yes
13859,ce_e5,0.00099354,0.99900645,Yes
13860,ce_e5,0.00030588,0.99969411,Yes
13861,ce_e5,0.02312021,0.97687972,Yes
13862,ce_e5,0.00002971,0.99997032,Yes
13863,ce_e5,0.00039341,0.99960667,Yes
13864,ce_e5,0.99504822,0.00495179,No
13865,ce_e5,0.00002590,0.99997413,Yes
13866,ce_e5,0.00008275,0.99991727,Yes
13867,ce_e5,0.00003090,0.99996912,Yes
13868,ce_e5,0.00041586,0.99958414,Yes
13869,ce_e5,0.00028960,0.99971038,Yes
13870,ce_e5,0.00120164,0.99879837,Yes
13871,ce_e5,0.00337823,0.99662173,Yes
13872,ce_e5,0.00024736,0.99975270,Yes
13873,ce_e5,0.00003171,0.99996829,Yes
13874,ce_e5,0.97866988,0.02133009,No
13875,ce_e5,0.00357488,0.99642509,Yes
13876,ce_e5,0.99585187,0.00414809,No
13877,ce_e5,0.99999654,0.00000342,No
13878,ce_e5,0.00053374,0.99946624,Yes
13879,ce_e5,0.00010217,0.99989784,Yes
13880,ce_e5,0.08167511,0.91832495,Yes
13881,ce_e5,0.00011773,0.99988222,Yes
13882,ce_e5,0.99996781,0.00003216,No
13883,ce_e5,0.00005307,0.99994695,Yes
13884,ce_e5,0.00635121,0.99364883,Yes
13885,ce_e5,0.00023561,0.99976438,Yes
13886,ce_e5,0.00124943,0.99875057,Yes
13887,ce_e5,0.99996245,0.00003751,No
13888,ce_e5,0.00040154,0.99959844,Yes
13889,ce_e5,0.01590991,0.98409003,Yes
13890,ce_e5,0.01074149,0.98925847,Yes
13891,ce_e5,0.00086270,0.99913728,Yes
13892,ce_e5,0.00045200,0.99954802,Yes
13893,ce_e5,0.00012376,0.99987626,Yes
13894,ce_e5,0.99998891,0.00001103,No
13895,ce_e5,0.00037682,0.99962318,Yes
13896,ce_e5,0.00003296,0.99996710,Yes
13897,ce_e5,0.00069996,0.99930000,Yes
13898,ce_e5,0.00007741,0.99992263,Yes
13899,ce_e5,0.00022424,0.99977583,Yes
13900,ce_e5,0.99995589,0.00004406,No
13901,ce_e5,0.00002806,0.99997199,Yes
13902,ce_e5,0.00003631,0.99996364,Yes
13903,ce_e5,0.00003273,0.99996722,Yes
13904,ce_e5,0.00006044,0.99993956,Yes
13905,ce_e5,0.99888819,0.00111178,No
13906,ce_e5,0.10989990,0.89010012,Yes
13907,ce_e5,0.00103806,0.99896193,Yes
13908,ce_e5,0.00005235,0.99994767,Yes
13909,ce_e5,0.00031744,0.99968255,Yes
13910,ce_e5,0.00003968,0.99996030,Yes
13911,ce_e5,0.00003705,0.99996293,Yes
13912,ce_e5,0.00104002,0.99896002,Yes
13913,ce_e5,0.00002916,0.99997079,Yes
13914,ce_e5,0.00002009,0.99997997,Yes
13915,ce_e5,0.00006593,0.99993408,Yes
13916,ce_e5,0.99994612,0.00005388,No
13917,ce_e5,0.00011305,0.99988699,Yes
13918,ce_e5,0.99999809,0.00000188,No
13919,ce_e5,0.00016952,0.99983048,Yes
13920,ce_e5,0.00003846,0.99996150,Yes
13921,ce_e5,0.00002375,0.99997628,Yes
13922,ce_e5,0.00003137,0.99996865,Yes
13923,ce_e5,0.00004461,0.99995542,Yes
13924,ce_e5,0.01267203,0.98732799,Yes
13925,ce_e5,0.00032937,0.99967062,Yes
13926,ce_e5,0.99970549,0.00029451,No
13927,ce_e5,0.00003865,0.99996138,Yes
13928,ce_e5,0.00007207,0.99992788,Yes
13929,ce_e5,0.99990714,0.00009290,No
13930,ce_e5,0.00020532,0.99979466,Yes
