id,promise_status,score_yes,score_no,model_family,mode,finetune_path,prompt_id,prompt_path,run_id,source,raw_prediction
11102,Yes,0.99890947,0.00109057,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11116,Yes,0.99935073,0.00064929,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11436,Yes,0.99618334,0.00381661,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11951,Yes,0.99897671,0.00102333,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11121,Yes,0.99972743,0.00027253,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11385,Yes,0.99982637,0.00017363,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11048,Yes,0.99266487,0.00733506,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11172,Yes,0.99847800,0.00152199,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11318,Yes,0.99986970,0.00013022,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11325,Yes,0.99987543,0.00012450,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11881,Yes,0.99975199,0.00024801,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11264,Yes,0.99856669,0.00143330,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11146,Yes,0.99980444,0.00019555,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11044,No,0.01042721,0.98957282,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,0
11505,Yes,0.99983191,0.00016811,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11087,Yes,0.99981898,0.00018102,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11377,No,,,/workspace/llm_model,codex_rag:strict_negative_with_certficate:data-only:ctx_bert_prediction,models/loop001_st1_a0_real_only/best_st1.pt,strict_negative_with_certficate,/workspace/esg_contest/configs/prompt/stage1/codex/strict_negative_with_certficate.txt,stage1_rag_t0.70_strict_negative_with_certficate_data-only,codex_rag_low_conf,No
11531,Yes,0.99985898,0.00014100,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11985,Yes,0.99975544,0.00024456,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11852,No,0.01481350,0.98518652,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,0
11346,No,,,/workspace/llm_model,codex_rag:strict_negative_with_certficate:data-only:ctx_bert_prediction,models/loop001_st1_a0_real_only/best_st1.pt,strict_negative_with_certficate,/workspace/esg_contest/configs/prompt/stage1/codex/strict_negative_with_certficate.txt,stage1_rag_t0.70_strict_negative_with_certficate_data-only,codex_rag_low_conf,No
11404,Yes,0.93732095,0.06267904,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11227,Yes,0.82775474,0.17224531,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11988,Yes,0.99982941,0.00017060,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11165,Yes,0.99946946,0.00053061,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11336,Yes,0.99933368,0.00066632,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11601,Yes,0.75834286,0.24165718,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11917,Yes,0.99697566,0.00302438,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11473,Yes,0.99813443,0.00186554,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11448,Yes,0.99026871,0.00973133,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11108,Yes,0.99859923,0.00140075,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11857,Yes,0.99880672,0.00119331,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11156,No,0.00061741,0.99938262,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,0
11459,Yes,0.99735630,0.00264375,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11281,Yes,0.99962294,0.00037709,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11208,No,0.00355969,0.99644035,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,0
11155,Yes,0.99966156,0.00033843,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11588,Yes,0.99990225,0.00009779,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11758,Yes,0.94595087,0.05404918,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11986,Yes,0.99341089,0.00658911,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11384,Yes,0.99976581,0.00023419,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11802,No,0.01876534,0.98123461,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,0
11649,Yes,0.99970990,0.00029006,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11807,Yes,0.99756527,0.00243479,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11537,Yes,0.99485022,0.00514978,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11504,Yes,0.99825507,0.00174495,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11738,No,0.24351563,0.75648433,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,0
11560,Yes,0.99949121,0.00050879,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11545,Yes,0.99843949,0.00156049,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11357,Yes,0.99856710,0.00143291,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11207,No,0.05969754,0.94030249,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,0
11889,Yes,0.99859565,0.00140436,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11612,No,0.00350854,0.99649149,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,0
11712,Yes,0.98474783,0.01525218,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11532,Yes,0.99860126,0.00139870,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11260,Yes,0.99841535,0.00158463,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11154,Yes,0.99878758,0.00121238,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11853,Yes,0.99921274,0.00078725,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11064,Yes,0.99950647,0.00049353,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11435,Yes,0.96682203,0.03317793,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11340,Yes,0.99762064,0.00237936,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11514,No,0.01789961,0.98210031,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,0
11749,No,0.03319708,0.96680295,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,0
11488,Yes,0.99850661,0.00149339,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11525,Yes,0.99967730,0.00032266,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11894,Yes,0.99797124,0.00202880,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11953,No,0.10514219,0.89485776,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,0
11187,Yes,,,/workspace/llm_model,codex_rag:strict_negative_with_certficate:data-only:ctx_bert_prediction,models/loop001_st1_a0_real_only/best_st1.pt,strict_negative_with_certficate,/workspace/esg_contest/configs/prompt/stage1/codex/strict_negative_with_certficate.txt,stage1_rag_t0.70_strict_negative_with_certficate_data-only,codex_rag_low_conf,Yes
11674,Yes,0.99925679,0.00074319,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11344,No,0.00117854,0.99882144,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,0
11378,Yes,0.70697773,0.29302227,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11904,Yes,0.99948251,0.00051749,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11369,No,0.00034883,0.99965119,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,0
11569,Yes,0.92830902,0.07169098,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11276,Yes,0.99939966,0.00060038,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11691,Yes,0.99931085,0.00068917,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11267,Yes,0.99963701,0.00036301,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11783,No,,,/workspace/llm_model,codex_rag:strict_negative_with_certficate:data-only:ctx_bert_prediction,models/loop001_st1_a0_real_only/best_st1.pt,strict_negative_with_certficate,/workspace/esg_contest/configs/prompt/stage1/codex/strict_negative_with_certficate.txt,stage1_rag_t0.70_strict_negative_with_certficate_data-only,codex_rag_low_conf,No
11938,Yes,0.99896550,0.00103451,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11534,Yes,0.99980968,0.00019036,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11023,Yes,0.78058869,0.21941131,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11543,Yes,0.99945873,0.00054127,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11098,Yes,0.99805558,0.00194444,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11296,No,0.05232916,0.94767088,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,0
11461,Yes,0.99862301,0.00137696,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11198,Yes,0.99864095,0.00135909,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11708,Yes,0.99973351,0.00026646,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11262,No,0.00388791,0.99611217,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,0
11311,Yes,0.99553150,0.00446856,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11980,No,0.00295249,0.99704748,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,0
11161,Yes,0.99973994,0.00026001,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11403,Yes,0.95510435,0.04489562,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11540,Yes,0.99839193,0.00160802,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11177,Yes,0.94367880,0.05632126,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11727,Yes,0.99951160,0.00048836,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11794,Yes,0.99077976,0.00922028,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11819,Yes,0.99143749,0.00856252,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11779,Yes,0.99882287,0.00117715,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11757,Yes,0.99414498,0.00585500,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11298,Yes,0.99803430,0.00196567,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11092,Yes,0.99964619,0.00035375,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11930,No,0.10062978,0.89937025,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,0
11450,Yes,0.99952900,0.00047096,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11646,Yes,0.99742103,0.00257897,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11015,Yes,0.99936610,0.00063387,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11481,Yes,0.99923980,0.00076020,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11997,No,0.24343278,0.75656724,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,0
11869,No,0.00170154,0.99829847,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,0
11432,Yes,,,/workspace/llm_model,codex_rag:strict_negative_with_certficate:data-only:ctx_bert_prediction,models/loop001_st1_a0_real_only/best_st1.pt,strict_negative_with_certficate,/workspace/esg_contest/configs/prompt/stage1/codex/strict_negative_with_certficate.txt,stage1_rag_t0.70_strict_negative_with_certficate_data-only,codex_rag_low_conf,Yes
11696,Yes,0.99976867,0.00023129,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11503,No,0.00245854,0.99754143,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,0
11261,Yes,0.99585611,0.00414389,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11329,Yes,0.99675781,0.00324216,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11180,Yes,0.90102416,0.09897581,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11565,Yes,0.99979967,0.00020034,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11396,Yes,0.99716383,0.00283616,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11496,Yes,0.99986506,0.00013496,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11036,Yes,0.99991167,0.00008828,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
11443,Yes,0.99899131,0.00100870,hfl/chinese-roberta-wwm-ext-large,finetune,models/loop001_st1_a0_real_only/best_st1.pt,,,stage1_rag_t0.70_strict_negative_with_certficate_data-only,bert_high_conf,1
