id,member,Clear,Not Clear,Misleading,pred
12962,ensemble_mt_st123_w1_8_30_mlval_seed7,0.81583327,0.17965910,0.00450768,Clear
12963,ensemble_mt_st123_w1_8_30_mlval_seed7,0.60661048,0.38726610,0.00612341,Clear
12964,ensemble_mt_st123_w1_8_30_mlval_seed7,0.91237742,0.08521149,0.00241106,Clear
12965,ensemble_mt_st123_w1_8_30_mlval_seed7,0.33472416,0.66173303,0.00354285,Not Clear
12966,ensemble_mt_st123_w1_8_30_mlval_seed7,0.72108620,0.27600393,0.00290987,Clear
12967,ensemble_mt_st123_w1_8_30_mlval_seed7,0.70573276,0.29012573,0.00414153,Clear
12968,ensemble_mt_st123_w1_8_30_mlval_seed7,0.84121031,0.15587828,0.00291138,Clear
12969,ensemble_mt_st123_w1_8_30_mlval_seed7,0.31070751,0.68420285,0.00508964,Not Clear
12970,ensemble_mt_st123_w1_8_30_mlval_seed7,0.14701894,0.84809059,0.00489055,Not Clear
12971,ensemble_mt_st123_w1_8_30_mlval_seed7,0.92689407,0.07049770,0.00260827,Clear
12972,ensemble_mt_st123_w1_8_30_mlval_seed7,0.82285559,0.17362973,0.00351459,Clear
12973,ensemble_mt_st123_w1_8_30_mlval_seed7,0.96610802,0.03145180,0.00244025,Clear
12974,ensemble_mt_st123_w1_8_30_mlval_seed7,0.81271374,0.18376052,0.00352563,Clear
12975,ensemble_mt_st123_w1_8_30_mlval_seed7,0.80514115,0.19155464,0.00330424,Clear
12976,ensemble_mt_st123_w1_8_30_mlval_seed7,0.83734411,0.15867132,0.00398456,Clear
12977,ensemble_mt_st123_w1_8_30_mlval_seed7,0.91028941,0.08584160,0.00386898,Clear
12978,ensemble_mt_st123_w1_8_30_mlval_seed7,0.49805230,0.49786085,0.00408692,Clear
12979,ensemble_mt_st123_w1_8_30_mlval_seed7,0.96543294,0.03269531,0.00187177,Clear
12980,ensemble_mt_st123_w1_8_30_mlval_seed7,0.57056040,0.42652357,0.00291607,Clear
12981,ensemble_mt_st123_w1_8_30_mlval_seed7,0.50183982,0.49293104,0.00522907,Clear
12982,ensemble_mt_st123_w1_8_30_mlval_seed7,0.35712892,0.63789201,0.00497906,Not Clear
12983,ensemble_mt_st123_w1_8_30_mlval_seed7,0.75817961,0.23537856,0.00644191,Clear
12984,ensemble_mt_st123_w1_8_30_mlval_seed7,0.79767281,0.19762251,0.00470468,Clear
12985,ensemble_mt_st123_w1_8_30_mlval_seed7,0.75732875,0.23797713,0.00469418,Clear
12986,ensemble_mt_st123_w1_8_30_mlval_seed7,0.93305731,0.06424365,0.00269901,Clear
12987,ensemble_mt_st123_w1_8_30_mlval_seed7,0.21038213,0.78414136,0.00547645,Not Clear
12988,ensemble_mt_st123_w1_8_30_mlval_seed7,0.85036081,0.14597808,0.00366113,Clear
12989,ensemble_mt_st123_w1_8_30_mlval_seed7,0.94679856,0.05102940,0.00217201,Clear
12990,ensemble_mt_st123_w1_8_30_mlval_seed7,0.72767824,0.26702368,0.00529798,Clear
12991,ensemble_mt_st123_w1_8_30_mlval_seed7,0.63746756,0.35782066,0.00471182,Clear
12992,ensemble_mt_st123_w1_8_30_mlval_seed7,0.31092456,0.68518931,0.00388613,Not Clear
12993,ensemble_mt_st123_w1_8_30_mlval_seed7,0.19397311,0.80216742,0.00385948,Not Clear
12994,ensemble_mt_st123_w1_8_30_mlval_seed7,0.30318707,0.68801790,0.00879502,Not Clear
12995,ensemble_mt_st123_w1_8_30_mlval_seed7,0.44145146,0.55478019,0.00376840,Not Clear
12996,ensemble_mt_st123_w1_8_30_mlval_seed7,0.80884039,0.18793386,0.00322575,Clear
12997,ensemble_mt_st123_w1_8_30_mlval_seed7,0.97104073,0.02709245,0.00186679,Clear
12998,ensemble_mt_st123_w1_8_30_mlval_seed7,0.78284794,0.21140318,0.00574883,Clear
12999,ensemble_mt_st123_w1_8_30_mlval_seed7,0.38601086,0.60917777,0.00481136,Not Clear
13000,ensemble_mt_st123_w1_8_30_mlval_seed7,0.90408665,0.09320994,0.00270349,Clear
13001,ensemble_mt_st123_w1_8_30_mlval_seed7,0.89690846,0.10072782,0.00236382,Clear
13002,ensemble_mt_st123_w1_8_30_mlval_seed7,0.81549668,0.18032491,0.00417852,Clear
13003,ensemble_mt_st123_w1_8_30_mlval_seed7,0.85399973,0.14357500,0.00242534,Clear
13004,ensemble_mt_st123_w1_8_30_mlval_seed7,0.92188048,0.07447155,0.00364807,Clear
13005,ensemble_mt_st123_w1_8_30_mlval_seed7,0.86111945,0.13539784,0.00348267,Clear
13006,ensemble_mt_st123_w1_8_30_mlval_seed7,0.92106462,0.07576223,0.00317311,Clear
13007,ensemble_mt_st123_w1_8_30_mlval_seed7,0.94750410,0.04760495,0.00489099,Clear
13008,ensemble_mt_st123_w1_8_30_mlval_seed7,0.89951682,0.09732203,0.00316117,Clear
13009,ensemble_mt_st123_w1_8_30_mlval_seed7,0.42426023,0.57020044,0.00553933,Not Clear
13010,ensemble_mt_st123_w1_8_30_mlval_seed7,0.32352132,0.67055833,0.00592032,Not Clear
13011,ensemble_mt_st123_w1_8_30_mlval_seed7,0.43196112,0.56473547,0.00330346,Not Clear
13012,ensemble_mt_st123_w1_8_30_mlval_seed7,0.93837047,0.05853196,0.00309764,Clear
13013,ensemble_mt_st123_w1_8_30_mlval_seed7,0.23841383,0.75626725,0.00531889,Not Clear
13014,ensemble_mt_st123_w1_8_30_mlval_seed7,0.76396543,0.23180246,0.00423207,Clear
13015,ensemble_mt_st123_w1_8_30_mlval_seed7,0.94226199,0.05513771,0.00260039,Clear
13016,ensemble_mt_st123_w1_8_30_mlval_seed7,0.30304158,0.69212240,0.00483604,Not Clear
13017,ensemble_mt_st123_w1_8_30_mlval_seed7,0.93980384,0.05693448,0.00326174,Clear
13018,ensemble_mt_st123_w1_8_30_mlval_seed7,0.82705277,0.16901629,0.00393092,Clear
13019,ensemble_mt_st123_w1_8_30_mlval_seed7,0.43647775,0.55880421,0.00471801,Not Clear
13020,ensemble_mt_st123_w1_8_30_mlval_seed7,0.67268968,0.32300884,0.00430147,Clear
13021,ensemble_mt_st123_w1_8_30_mlval_seed7,0.87180865,0.12456931,0.00362211,Clear
13022,ensemble_mt_st123_w1_8_30_mlval_seed7,0.95562106,0.04216783,0.00221107,Clear
13023,ensemble_mt_st123_w1_8_30_mlval_seed7,0.89227390,0.10336114,0.00436494,Clear
13024,ensemble_mt_st123_w1_8_30_mlval_seed7,0.63433623,0.35824743,0.00741633,Clear
13025,ensemble_mt_st123_w1_8_30_mlval_seed7,0.84657496,0.14912876,0.00429629,Clear
13026,ensemble_mt_st123_w1_8_30_mlval_seed7,0.86173183,0.13516761,0.00310053,Clear
13027,ensemble_mt_st123_w1_8_30_mlval_seed7,0.16598170,0.82989842,0.00411988,Not Clear
13028,ensemble_mt_st123_w1_8_30_mlval_seed7,0.94518632,0.05249991,0.00231373,Clear
13029,ensemble_mt_st123_w1_8_30_mlval_seed7,0.73357445,0.26267761,0.00374797,Clear
13030,ensemble_mt_st123_w1_8_30_mlval_seed7,0.86101848,0.13508441,0.00389709,Clear
13031,ensemble_mt_st123_w1_8_30_mlval_seed7,0.86469334,0.13172650,0.00358019,Clear
13032,ensemble_mt_st123_w1_8_30_mlval_seed7,0.96205026,0.03545493,0.00249480,Clear
13033,ensemble_mt_st123_w1_8_30_mlval_seed7,0.86455870,0.13090837,0.00453290,Clear
13034,ensemble_mt_st123_w1_8_30_mlval_seed7,0.85889399,0.13736603,0.00373991,Clear
13035,ensemble_mt_st123_w1_8_30_mlval_seed7,0.70382661,0.29216212,0.00401126,Clear
13036,ensemble_mt_st123_w1_8_30_mlval_seed7,0.84894723,0.14808394,0.00296888,Clear
13037,ensemble_mt_st123_w1_8_30_mlval_seed7,0.73065501,0.26388219,0.00546275,Clear
13038,ensemble_mt_st123_w1_8_30_mlval_seed7,0.30737081,0.68871307,0.00391612,Not Clear
13039,ensemble_mt_st123_w1_8_30_mlval_seed7,0.85273451,0.14114709,0.00611834,Clear
13040,ensemble_mt_st123_w1_8_30_mlval_seed7,0.20733316,0.78768975,0.00497713,Not Clear
13041,ensemble_mt_st123_w1_8_30_mlval_seed7,0.87497443,0.12123743,0.00378811,Clear
13042,ensemble_mt_st123_w1_8_30_mlval_seed7,0.96056306,0.03763985,0.00179713,Clear
13043,ensemble_mt_st123_w1_8_30_mlval_seed7,0.93225402,0.06485695,0.00288898,Clear
13044,ensemble_mt_st123_w1_8_30_mlval_seed7,0.86606103,0.13128892,0.00265006,Clear
13045,ensemble_mt_st123_w1_8_30_mlval_seed7,0.92611569,0.07161050,0.00227382,Clear
13046,ensemble_mt_st123_w1_8_30_mlval_seed7,0.62247133,0.37272084,0.00480787,Clear
13047,ensemble_mt_st123_w1_8_30_mlval_seed7,0.88477272,0.11218197,0.00304534,Clear
13048,ensemble_mt_st123_w1_8_30_mlval_seed7,0.13362917,0.86367238,0.00269847,Not Clear
13049,ensemble_mt_st123_w1_8_30_mlval_seed7,0.72704017,0.26918018,0.00377962,Clear
13050,ensemble_mt_st123_w1_8_30_mlval_seed7,0.97160405,0.02663298,0.00176291,Clear
13051,ensemble_mt_st123_w1_8_30_mlval_seed7,0.30226618,0.69270694,0.00502690,Not Clear
13052,ensemble_mt_st123_w1_8_30_mlval_seed7,0.84734559,0.14878477,0.00386966,Clear
13053,ensemble_mt_st123_w1_8_30_mlval_seed7,0.69834799,0.29749858,0.00415341,Clear
13054,ensemble_mt_st123_w1_8_30_mlval_seed7,0.87357539,0.12220309,0.00422154,Clear
13055,ensemble_mt_st123_w1_8_30_mlval_seed7,0.95277721,0.04490770,0.00231512,Clear
13056,ensemble_mt_st123_w1_8_30_mlval_seed7,0.19485189,0.80120927,0.00393890,Not Clear
13057,ensemble_mt_st123_w1_8_30_mlval_seed7,0.67207587,0.32076898,0.00715517,Clear
13058,ensemble_mt_st123_w1_8_30_mlval_seed7,0.95311087,0.04486541,0.00202366,Clear
13059,ensemble_mt_st123_w1_8_30_mlval_seed7,0.93855411,0.05896433,0.00248157,Clear
13060,ensemble_mt_st123_w1_8_30_mlval_seed7,0.91640437,0.08016524,0.00343040,Clear
13061,ensemble_mt_st123_w1_8_30_mlval_seed7,0.86608660,0.13003623,0.00387713,Clear
13062,ensemble_mt_st123_w1_8_30_mlval_seed7,0.95215434,0.04513152,0.00271413,Clear
13063,ensemble_mt_st123_w1_8_30_mlval_seed7,0.91782844,0.07963686,0.00253469,Clear
13064,ensemble_mt_st123_w1_8_30_mlval_seed7,0.37962702,0.61374271,0.00663030,Not Clear
13065,ensemble_mt_st123_w1_8_30_mlval_seed7,0.93585694,0.06190452,0.00223856,Clear
13066,ensemble_mt_st123_w1_8_30_mlval_seed7,0.81214821,0.18501204,0.00283979,Clear
13067,ensemble_mt_st123_w1_8_30_mlval_seed7,0.25840840,0.73777360,0.00381797,Not Clear
13068,ensemble_mt_st123_w1_8_30_mlval_seed7,0.88297719,0.11356298,0.00345982,Clear
13069,ensemble_mt_st123_w1_8_30_mlval_seed7,0.93134999,0.06670573,0.00194426,Clear
13070,ensemble_mt_st123_w1_8_30_mlval_seed7,0.11611872,0.87978441,0.00409687,Not Clear
13071,ensemble_mt_st123_w1_8_30_mlval_seed7,0.49149215,0.50522596,0.00328190,Not Clear
13072,ensemble_mt_st123_w1_8_30_mlval_seed7,0.22945005,0.76536924,0.00518077,Not Clear
13073,ensemble_mt_st123_w1_8_30_mlval_seed7,0.87580013,0.12078919,0.00341070,Clear
13074,ensemble_mt_st123_w1_8_30_mlval_seed7,0.43168429,0.56474590,0.00356982,Not Clear
13075,ensemble_mt_st123_w1_8_30_mlval_seed7,0.94507885,0.05259353,0.00232758,Clear
13076,ensemble_mt_st123_w1_8_30_mlval_seed7,0.81247580,0.18387617,0.00364798,Clear
13077,ensemble_mt_st123_w1_8_30_mlval_seed7,0.46741253,0.52676785,0.00581967,Not Clear
13078,ensemble_mt_st123_w1_8_30_mlval_seed7,0.71494627,0.28081042,0.00424334,Clear
13079,ensemble_mt_st123_w1_8_30_mlval_seed7,0.92617708,0.07183249,0.00199042,Clear
13080,ensemble_mt_st123_w1_8_30_mlval_seed7,0.92058957,0.07709967,0.00231079,Clear
13081,ensemble_mt_st123_w1_8_30_mlval_seed7,0.42432177,0.57232744,0.00335081,Not Clear
13082,ensemble_mt_st123_w1_8_30_mlval_seed7,0.90837717,0.08904602,0.00257681,Clear
13083,ensemble_mt_st123_w1_8_30_mlval_seed7,0.92015350,0.07613648,0.00370998,Clear
13084,ensemble_mt_st123_w1_8_30_mlval_seed7,0.87292641,0.12386585,0.00320775,Clear
13085,ensemble_mt_st123_w1_8_30_mlval_seed7,0.96889067,0.02830125,0.00280803,Clear
13086,ensemble_mt_st123_w1_8_30_mlval_seed7,0.95264435,0.04470153,0.00265408,Clear
13087,ensemble_mt_st123_w1_8_30_mlval_seed7,0.05669000,0.93977767,0.00353232,Not Clear
13088,ensemble_mt_st123_w1_8_30_mlval_seed7,0.44434947,0.55119979,0.00445075,Not Clear
13089,ensemble_mt_st123_w1_8_30_mlval_seed7,0.15270598,0.84346968,0.00382430,Not Clear
13090,ensemble_mt_st123_w1_8_30_mlval_seed7,0.60200739,0.39229095,0.00570164,Clear
13091,ensemble_mt_st123_w1_8_30_mlval_seed7,0.13601150,0.86044443,0.00354409,Not Clear
13092,ensemble_mt_st123_w1_8_30_mlval_seed7,0.86006129,0.13643911,0.00349958,Clear
13093,ensemble_mt_st123_w1_8_30_mlval_seed7,0.84776026,0.14942375,0.00281594,Clear
13094,ensemble_mt_st123_w1_8_30_mlval_seed7,0.93863571,0.05836913,0.00299518,Clear
13095,ensemble_mt_st123_w1_8_30_mlval_seed7,0.93905431,0.05823814,0.00270750,Clear
13096,ensemble_mt_st123_w1_8_30_mlval_seed7,0.95826787,0.03892350,0.00280856,Clear
13097,ensemble_mt_st123_w1_8_30_mlval_seed7,0.57690626,0.41751522,0.00557858,Clear
13098,ensemble_mt_st123_w1_8_30_mlval_seed7,0.89771521,0.09840485,0.00387993,Clear
13099,ensemble_mt_st123_w1_8_30_mlval_seed7,0.77306020,0.22360174,0.00333802,Clear
13100,ensemble_mt_st123_w1_8_30_mlval_seed7,0.40933350,0.58498943,0.00567703,Not Clear
13101,ensemble_mt_st123_w1_8_30_mlval_seed7,0.88133377,0.11368211,0.00498404,Clear
13102,ensemble_mt_st123_w1_8_30_mlval_seed7,0.58415639,0.41105697,0.00478664,Clear
13103,ensemble_mt_st123_w1_8_30_mlval_seed7,0.58526427,0.40973926,0.00499647,Clear
13104,ensemble_mt_st123_w1_8_30_mlval_seed7,0.87812346,0.11833603,0.00354047,Clear
13105,ensemble_mt_st123_w1_8_30_mlval_seed7,0.97608268,0.02155928,0.00235797,Clear
13106,ensemble_mt_st123_w1_8_30_mlval_seed7,0.56660426,0.42855930,0.00483639,Clear
13107,ensemble_mt_st123_w1_8_30_mlval_seed7,0.13744621,0.85922527,0.00332853,Not Clear
13108,ensemble_mt_st123_w1_8_30_mlval_seed7,0.16738544,0.82671112,0.00590340,Not Clear
13109,ensemble_mt_st123_w1_8_30_mlval_seed7,0.88875771,0.10808807,0.00315417,Clear
13110,ensemble_mt_st123_w1_8_30_mlval_seed7,0.92380482,0.07355850,0.00263668,Clear
13111,ensemble_mt_st123_w1_8_30_mlval_seed7,0.70857424,0.28810617,0.00331966,Clear
13112,ensemble_mt_st123_w1_8_30_mlval_seed7,0.92532033,0.07169086,0.00298873,Clear
13113,ensemble_mt_st123_w1_8_30_mlval_seed7,0.86046326,0.13628471,0.00325206,Clear
13114,ensemble_mt_st123_w1_8_30_mlval_seed7,0.94615829,0.05160679,0.00223495,Clear
13115,ensemble_mt_st123_w1_8_30_mlval_seed7,0.17394455,0.82316798,0.00288740,Not Clear
13116,ensemble_mt_st123_w1_8_30_mlval_seed7,0.16495538,0.83045244,0.00459215,Not Clear
13117,ensemble_mt_st123_w1_8_30_mlval_seed7,0.77964652,0.21662079,0.00373274,Clear
13118,ensemble_mt_st123_w1_8_30_mlval_seed7,0.97161901,0.02563163,0.00274936,Clear
13119,ensemble_mt_st123_w1_8_30_mlval_seed7,0.92440844,0.07335766,0.00223388,Clear
13120,ensemble_mt_st123_w1_8_30_mlval_seed7,0.90846652,0.08777213,0.00376141,Clear
13121,ensemble_mt_st123_w1_8_30_mlval_seed7,0.20147669,0.79521835,0.00330495,Not Clear
13122,ensemble_mt_st123_w1_8_30_mlval_seed7,0.46846774,0.52825528,0.00327696,Not Clear
13123,ensemble_mt_st123_w1_8_30_mlval_seed7,0.89277369,0.10330487,0.00392139,Clear
13124,ensemble_mt_st123_w1_8_30_mlval_seed7,0.40812781,0.58643913,0.00543306,Not Clear
13125,ensemble_mt_st123_w1_8_30_mlval_seed7,0.87084699,0.12577693,0.00337606,Clear
13126,ensemble_mt_st123_w1_8_30_mlval_seed7,0.95084906,0.04611371,0.00303726,Clear
13127,ensemble_mt_st123_w1_8_30_mlval_seed7,0.91104269,0.08626089,0.00269648,Clear
13128,ensemble_mt_st123_w1_8_30_mlval_seed7,0.86821109,0.12838691,0.00340201,Clear
13129,ensemble_mt_st123_w1_8_30_mlval_seed7,0.94136721,0.05483013,0.00380268,Clear
13130,ensemble_mt_st123_w1_8_30_mlval_seed7,0.85808998,0.13777550,0.00413458,Clear
13131,ensemble_mt_st123_w1_8_30_mlval_seed7,0.84728682,0.14884233,0.00387091,Clear
13132,ensemble_mt_st123_w1_8_30_mlval_seed7,0.93701845,0.06077736,0.00220418,Clear
13133,ensemble_mt_st123_w1_8_30_mlval_seed7,0.91718429,0.08050295,0.00231274,Clear
13134,ensemble_mt_st123_w1_8_30_mlval_seed7,0.95653576,0.04143162,0.00203264,Clear
13135,ensemble_mt_st123_w1_8_30_mlval_seed7,0.89862204,0.09708709,0.00429087,Clear
13136,ensemble_mt_st123_w1_8_30_mlval_seed7,0.86065525,0.13671733,0.00262746,Clear
13137,ensemble_mt_st123_w1_8_30_mlval_seed7,0.26338434,0.73130804,0.00530761,Not Clear
13138,ensemble_mt_st123_w1_8_30_mlval_seed7,0.67340910,0.32071826,0.00587260,Clear
13139,ensemble_mt_st123_w1_8_30_mlval_seed7,0.94188988,0.05591048,0.00219957,Clear
13140,ensemble_mt_st123_w1_8_30_mlval_seed7,0.39646977,0.59906554,0.00446469,Not Clear
13141,ensemble_mt_st123_w1_8_30_mlval_seed7,0.90711737,0.09011362,0.00276895,Clear
13142,ensemble_mt_st123_w1_8_30_mlval_seed7,0.63695866,0.35649389,0.00654740,Clear
13143,ensemble_mt_st123_w1_8_30_mlval_seed7,0.55213636,0.44228411,0.00557948,Clear
13144,ensemble_mt_st123_w1_8_30_mlval_seed7,0.90138620,0.09520266,0.00341111,Clear
13145,ensemble_mt_st123_w1_8_30_mlval_seed7,0.63334614,0.36001569,0.00663819,Clear
13146,ensemble_mt_st123_w1_8_30_mlval_seed7,0.91962028,0.07687192,0.00350772,Clear
13147,ensemble_mt_st123_w1_8_30_mlval_seed7,0.97021997,0.02714606,0.00263406,Clear
13148,ensemble_mt_st123_w1_8_30_mlval_seed7,0.97208238,0.02553566,0.00238191,Clear
13149,ensemble_mt_st123_w1_8_30_mlval_seed7,0.13586023,0.86153650,0.00260322,Not Clear
13150,ensemble_mt_st123_w1_8_30_mlval_seed7,0.71913177,0.27646840,0.00439986,Clear
13151,ensemble_mt_st123_w1_8_30_mlval_seed7,0.23318960,0.76357675,0.00323371,Not Clear
13152,ensemble_mt_st123_w1_8_30_mlval_seed7,0.75527281,0.23777603,0.00695122,Clear
13153,ensemble_mt_st123_w1_8_30_mlval_seed7,0.85934931,0.13562448,0.00502627,Clear
13154,ensemble_mt_st123_w1_8_30_mlval_seed7,0.30496308,0.68986875,0.00516818,Not Clear
13155,ensemble_mt_st123_w1_8_30_mlval_seed7,0.69485044,0.29793411,0.00721538,Clear
13156,ensemble_mt_st123_w1_8_30_mlval_seed7,0.92876422,0.06854034,0.00269536,Clear
13157,ensemble_mt_st123_w1_8_30_mlval_seed7,0.05884133,0.93797868,0.00317998,Not Clear
13158,ensemble_mt_st123_w1_8_30_mlval_seed7,0.84155369,0.15542880,0.00301753,Clear
13159,ensemble_mt_st123_w1_8_30_mlval_seed7,0.95919609,0.03877477,0.00202911,Clear
13160,ensemble_mt_st123_w1_8_30_mlval_seed7,0.96224064,0.03511354,0.00264590,Clear
13161,ensemble_mt_st123_w1_8_30_mlval_seed7,0.81732827,0.17716572,0.00550603,Clear
13162,ensemble_mt_st123_w1_8_30_mlval_seed7,0.28895625,0.70700723,0.00403655,Not Clear
13163,ensemble_mt_st123_w1_8_30_mlval_seed7,0.94719231,0.04971537,0.00309227,Clear
13164,ensemble_mt_st123_w1_8_30_mlval_seed7,0.96557873,0.03305599,0.00136526,Clear
13165,ensemble_mt_st123_w1_8_30_mlval_seed7,0.30520660,0.68674970,0.00804371,Not Clear
13166,ensemble_mt_st123_w1_8_30_mlval_seed7,0.89601737,0.10217678,0.00180582,Clear
13167,ensemble_mt_st123_w1_8_30_mlval_seed7,0.34372965,0.65021294,0.00605741,Not Clear
13168,ensemble_mt_st123_w1_8_30_mlval_seed7,0.86822110,0.12499288,0.00678613,Clear
13169,ensemble_mt_st123_w1_8_30_mlval_seed7,0.13140754,0.86531711,0.00327538,Not Clear
13170,ensemble_mt_st123_w1_8_30_mlval_seed7,0.73637754,0.26016361,0.00345884,Clear
13171,ensemble_mt_st123_w1_8_30_mlval_seed7,0.75892240,0.23634645,0.00473116,Clear
13172,ensemble_mt_st123_w1_8_30_mlval_seed7,0.17977078,0.81635678,0.00387247,Not Clear
13173,ensemble_mt_st123_w1_8_30_mlval_seed7,0.39910460,0.59767914,0.00321630,Not Clear
13174,ensemble_mt_st123_w1_8_30_mlval_seed7,0.95712960,0.04113908,0.00173130,Clear
13175,ensemble_mt_st123_w1_8_30_mlval_seed7,0.62370884,0.37100998,0.00528120,Clear
13176,ensemble_mt_st123_w1_8_30_mlval_seed7,0.94163722,0.05596903,0.00239379,Clear
13177,ensemble_mt_st123_w1_8_30_mlval_seed7,0.80659026,0.18790093,0.00550877,Clear
13178,ensemble_mt_st123_w1_8_30_mlval_seed7,0.73285472,0.26104003,0.00610522,Clear
13179,ensemble_mt_st123_w1_8_30_mlval_seed7,0.63363218,0.35954806,0.00681979,Clear
13180,ensemble_mt_st123_w1_8_30_mlval_seed7,0.92401934,0.07193337,0.00404733,Clear
13181,ensemble_mt_st123_w1_8_30_mlval_seed7,0.96051282,0.03776594,0.00172119,Clear
13182,ensemble_mt_st123_w1_8_30_mlval_seed7,0.85603720,0.14080246,0.00316043,Clear
13183,ensemble_mt_st123_w1_8_30_mlval_seed7,0.96825916,0.02957028,0.00217061,Clear
13184,ensemble_mt_st123_w1_8_30_mlval_seed7,0.96229076,0.03501287,0.00269633,Clear
13185,ensemble_mt_st123_w1_8_30_mlval_seed7,0.83929312,0.15548162,0.00522532,Clear
13186,ensemble_mt_st123_w1_8_30_mlval_seed7,0.69296813,0.30241755,0.00461436,Clear
13187,ensemble_mt_st123_w1_8_30_mlval_seed7,0.91795009,0.07556692,0.00648297,Clear
13188,ensemble_mt_st123_w1_8_30_mlval_seed7,0.33992621,0.65556109,0.00451275,Not Clear
13189,ensemble_mt_st123_w1_8_30_mlval_seed7,0.94127584,0.05630242,0.00242174,Clear
13190,ensemble_mt_st123_w1_8_30_mlval_seed7,0.17723241,0.81870365,0.00406396,Not Clear
13191,ensemble_mt_st123_w1_8_30_mlval_seed7,0.87299633,0.12253512,0.00446857,Clear
13192,ensemble_mt_st123_w1_8_30_mlval_seed7,0.91026902,0.08591751,0.00381343,Clear
13193,ensemble_mt_st123_w1_8_30_mlval_seed7,0.94070542,0.05707060,0.00222399,Clear
13194,ensemble_mt_st123_w1_8_30_mlval_seed7,0.45105311,0.54161572,0.00733114,Not Clear
13195,ensemble_mt_st123_w1_8_30_mlval_seed7,0.90270925,0.09436755,0.00292324,Clear
13196,ensemble_mt_st123_w1_8_30_mlval_seed7,0.97043318,0.02808944,0.00147737,Clear
13197,ensemble_mt_st123_w1_8_30_mlval_seed7,0.68750709,0.30729941,0.00519355,Clear
13198,ensemble_mt_st123_w1_8_30_mlval_seed7,0.66544020,0.32981342,0.00474636,Clear
13199,ensemble_mt_st123_w1_8_30_mlval_seed7,0.61302513,0.38336465,0.00361019,Clear
13200,ensemble_mt_st123_w1_8_30_mlval_seed7,0.42728880,0.56867981,0.00403138,Not Clear
13201,ensemble_mt_st123_w1_8_30_mlval_seed7,0.23927310,0.75638014,0.00434676,Not Clear
13202,ensemble_mt_st123_w1_8_30_mlval_seed7,0.58572775,0.40842709,0.00584518,Clear
13203,ensemble_mt_st123_w1_8_30_mlval_seed7,0.92966902,0.06680335,0.00352772,Clear
13204,ensemble_mt_st123_w1_8_30_mlval_seed7,0.90887225,0.08795863,0.00316909,Clear
13205,ensemble_mt_st123_w1_8_30_mlval_seed7,0.21600400,0.77858299,0.00541305,Not Clear
13206,ensemble_mt_st123_w1_8_30_mlval_seed7,0.87751472,0.11922145,0.00326382,Clear
13207,ensemble_mt_st123_w1_8_30_mlval_seed7,0.49182132,0.50243419,0.00574445,Not Clear
13208,ensemble_mt_st123_w1_8_30_mlval_seed7,0.43859538,0.55426306,0.00714163,Not Clear
13209,ensemble_mt_st123_w1_8_30_mlval_seed7,0.89944142,0.09746915,0.00308942,Clear
13210,ensemble_mt_st123_w1_8_30_mlval_seed7,0.96510094,0.03176557,0.00313352,Clear
13211,ensemble_mt_st123_w1_8_30_mlval_seed7,0.46851692,0.52616411,0.00531896,Not Clear
13212,ensemble_mt_st123_w1_8_30_mlval_seed7,0.82596576,0.17093487,0.00309942,Clear
13213,ensemble_mt_st123_w1_8_30_mlval_seed7,0.68111092,0.31477702,0.00411203,Clear
13214,ensemble_mt_st123_w1_8_30_mlval_seed7,0.95321733,0.04405260,0.00273007,Clear
13215,ensemble_mt_st123_w1_8_30_mlval_seed7,0.89475286,0.10096651,0.00428060,Clear
13216,ensemble_mt_st123_w1_8_30_mlval_seed7,0.97582257,0.02274039,0.00143696,Clear
13217,ensemble_mt_st123_w1_8_30_mlval_seed7,0.49922419,0.49579659,0.00497912,Clear
13218,ensemble_mt_st123_w1_8_30_mlval_seed7,0.96536791,0.03298513,0.00164687,Clear
13219,ensemble_mt_st123_w1_8_30_mlval_seed7,0.23881495,0.75455904,0.00662605,Not Clear
13220,ensemble_mt_st123_w1_8_30_mlval_seed7,0.88867325,0.10789613,0.00343057,Clear
13221,ensemble_mt_st123_w1_8_30_mlval_seed7,0.56393737,0.43156871,0.00449392,Clear
13222,ensemble_mt_st123_w1_8_30_mlval_seed7,0.73907048,0.25705802,0.00387143,Clear
13223,ensemble_mt_st123_w1_8_30_mlval_seed7,0.94871068,0.04915312,0.00213611,Clear
13224,ensemble_mt_st123_w1_8_30_mlval_seed7,0.77294087,0.22386029,0.00319884,Clear
13225,ensemble_mt_st123_w1_8_30_mlval_seed7,0.93377572,0.06339213,0.00283216,Clear
13226,ensemble_mt_st123_w1_8_30_mlval_seed7,0.33265141,0.66259557,0.00475309,Not Clear
13227,ensemble_mt_st123_w1_8_30_mlval_seed7,0.11726023,0.87828398,0.00445580,Not Clear
13228,ensemble_mt_st123_w1_8_30_mlval_seed7,0.95733821,0.04048381,0.00217805,Clear
13229,ensemble_mt_st123_w1_8_30_mlval_seed7,0.84749895,0.14685620,0.00564484,Clear
13230,ensemble_mt_st123_w1_8_30_mlval_seed7,0.45654121,0.53630537,0.00715339,Not Clear
13231,ensemble_mt_st123_w1_8_30_mlval_seed7,0.81738234,0.17909285,0.00352479,Clear
13232,ensemble_mt_st123_w1_8_30_mlval_seed7,0.70498621,0.28831834,0.00669545,Clear
